Source, Target, Weights
summit1g,Dota2RuHub,179
summit1g,roflgator,541
summit1g,DrLupo,5402
summit1g,AdinRoss,174
summit1g,Gaules,337
summit1g,dasMEHDI,879
summit1g,Criken,140
summit1g,Amouranth,569
summit1g,Beaulo,254
summit1g,shroud,7839
summit1g,Fresh,265
summit1g,Calebhart42,165
summit1g,EsfandTV,907
summit1g,supertf,173
summit1g,MOONMOON,1440
summit1g,Ramee,1483
summit1g,BruceDropEmOff,285
summit1g,dunkstream,635
summit1g,WARDELL,301
summit1g,stevewillsendit,137
summit1g,sneakylol,417
summit1g,Aydan,243
summit1g,xChocoBars,208
summit1g,Flight23white,152
summit1g,xQcOW,6217
summit1g,ChilledChaos,155
summit1g,UberHaxorNova,318
summit1g,harbleu,205
summit1g,KYR_SP33DY,118
summit1g,ANGRYPUG,242
summit1g,Chica,128
summit1g,Destiny,619
summit1g,GMNaroditsky,102
summit1g,RatedEpicz,1682
summit1g,Insomniac,111
summit1g,Mizkif,2572
summit1g,daltoosh,271
summit1g,Momo,115
summit1g,TenZ,343
summit1g,Cizzorz,250
summit1g,chocoTaco,592
summit1g,Captainflowers22,150
summit1g,nl_Kripp,609
summit1g,boxbox,276
summit1g,Pikabooirl,405
summit1g,Swagg,313
summit1g,zackrawrr,938
summit1g,GunnarDotA2,129
summit1g,GamesDoneQuick,114
summit1g,Stanz,108
summit1g,TSM_ImperialHal,362
summit1g,epicenter_en1,477
summit1g,Tfue,831
summit1g,TEBtv,107
summit1g,ImDilla,205
summit1g,Thijs,494
summit1g,ibai,172
summit1g,Jahrein,160
summit1g,dogdog,338
summit1g,keanelol,132
summit1g,cdewx,315
summit1g,Kurumx,106
summit1g,Nmplol,1914
summit1g,Sykkuno,749
summit1g,Jinnytty,740
summit1g,Gotaga,197
summit1g,Staiy,154
summit1g,CallMeCarsonLIVE,119
summit1g,pokelawls,1020
summit1g,Warframe,207
summit1g,Rubius,266
summit1g,scump,668
summit1g,Quin69,1185
summit1g,ONSCREEN,245
summit1g,Heelmike,170
summit1g,Towelliee,206
summit1g,Kyle,363
summit1g,g2perkz,525
summit1g,Northernlion,139
summit1g,Eray,151
summit1g,EmadGG,122
summit1g,BastiGHG,177
summit1g,TheGrefg,153
summit1g,fps_shaka,156
summit1g,Zombie_Barricades,696
summit1g,kyo1984123,158
summit1g,midbeast,309
summit1g,HoneyMad,140
summit1g,peterparkTV,157
summit1g,auronplay,103
summit1g,CohhCarnage,1671
summit1g,Greekgodx,1059
summit1g,TimTheTatman,3821
summit1g,scoped,157
summit1g,5uppp,141
summit1g,Symfuhny,855
summit1g,Nadeshot,648
summit1g,Doublelift,512
summit1g,ELoTRiX,141
summit1g,tommyinnit,123
summit1g,Aurateur,125
summit1g,SypherPK,570
summit1g,notmes,249
summit1g,Trainwreckstv,2385
summit1g,Anthony_Kongphan,349
summit1g,MarkiLokurasY,179
summit1g,DeuceAce,310
summit1g,Shaunz,225
summit1g,gafallen,139
summit1g,GD_booya,116
summit1g,HasanAbi,1532
summit1g,CDNThe3rd,599
summit1g,KarasMai,160
summit1g,Clix,322
summit1g,BobRoss,168
summit1g,JohnnyBoi_i,196
summit1g,Nick28T,108
summit1g,tarik,444
summit1g,jacksepticeye,185
summit1g,KingGeorge,180
summit1g,coscu,137
summit1g,Recrent,235
summit1g,Sanchovies,112
summit1g,LuluLuvely,247
summit1g,ElmiilloR,101
summit1g,OGADotaPIT,113
summit1g,Sardoche,142
summit1g,TeePee,185
summit1g,ShivFPS,364
summit1g,ludwig,2158
summit1g,ItsJSTN,143
summit1g,dakotaz,509
summit1g,AriaSaki,369
summit1g,GothamChess,224
summit1g,JASONR,224
summit1g,Dashy,102
summit1g,TinaKitten,207
summit1g,sodapoppin,4424
summit1g,RduLIVE,218
summit1g,moistcr1tikal,564
summit1g,LIRIK,7115
summit1g,Tomato,167
summit1g,Nightblue3,282
summit1g,lestream,235
summit1g,Atrioc,248
summit1g,Xiuder_,168
summit1g,PaymoneyWubby,373
summit1g,karavay46,118
summit1g,NoWay4u_Sir,207
summit1g,Steelmage,188
summit1g,Bugha,166
summit1g,ilMasseo,164
summit1g,Scarra,263
summit1g,pokimane,1031
summit1g,Loeya,321
summit1g,melina,499
summit1g,LeBouseuh,157
summit1g,maitoz,113
summit1g,Shlorox,224
summit1g,Loserfruit,212
summit1g,MuTeX,142
summit1g,singsing,151
summit1g,AvoidingThePuddle,231
summit1g,neeko,189
summit1g,dopa24,148
summit1g,Syndicate,521
summit1g,Pink_Sparkles,259
summit1g,NiteNightKid,1719
summit1g,TrilluXe,181
summit1g,itsHafu,556
summit1g,AsmodaiTV,161
summit1g,NateHill,125
summit1g,Gladd,453
summit1g,Ponce,218
summit1g,Tumblurr,151
summit1g,NymN,410
summit1g,QuarterJade,418
summit1g,alanzoka,301
summit1g,wtcN,106
summit1g,JOEYKAOTYK,171
summit1g,MitchJones,1561
summit1g,Pieface23,104
summit1g,Gorgc,491
summit1g,AdmiralBulldog,431
summit1g,playapex,230
summit1g,Deadlyslob,864
summit1g,masondota2,215
summit1g,Maximilian_DOOD,605
summit1g,Rogue,179
summit1g,The_Happy_Hob,193
summit1g,robcdee,239
summit1g,Maya,813
summit1g,KarmikKoala,125
summit1g,NICKMERCS,3288
summit1g,LosPollosTV,225
summit1g,Staryuuki,194
summit1g,GingiTV,160
summit1g,SteveSuptic,125
summit1g,Faker,410
summit1g,k3soju,280
summit1g,Kitboga,482
summit1g,Otzdarva,194
summit1g,HusKerrs,363
summit1g,BotezLive,226
summit1g,AdmiralBahroo,1001
summit1g,bnans,260
summit1g,Ash_on_LoL,297
summit1g,Trymacs,170
summit1g,sleepy,121
summit1g,Smoke,1063
summit1g,JeelTV,171
summit1g,Kaellyn,195
summit1g,Spaceboy,139
summit1g,Castro_1021,738
summit1g,39daph,468
summit1g,Crowder,126
summit1g,GMHikaru,786
summit1g,Tyceno,199
summit1g,Naguura,105
summit1g,GeorgeNotFound,161
summit1g,IWillDominate,236
summit1g,SquishyMuffinz,174
summit1g,djrayraytaiwan,176
summit1g,BarbarousKing,105
summit1g,SPYGEA,186
summit1g,TheRunningManZ,308
summit1g,Philza,169
summit1g,nelkboys,171
summit1g,Fextralife,256
summit1g,Enviosity,129
summit1g,Sacriel,705
summit1g,CoreJJ,112
summit1g,sips_,151
summit1g,x2Twins,172
summit1g,Preachlfw,154
summit1g,ZLOYn,120
summit1g,Shotz,1239
summit1g,Yogscast,371
summit1g,Jankos,281
summit1g,iceiceice,103
summit1g,Rekkles,584
summit1g,ROSHTEIN,539
summit1g,TFBlade,267
summit1g,SmallAnt,115
summit1g,StableRonaldo_,126
summit1g,fuslie,311
summit1g,Umbra,125
summit1g,RiceGum,191
summit1g,mistermv,173
summit1g,limit_maximum,233
PENTA,Ninja,104
PENTA,loltyler1,142
PENTA,Arcadum,102
PENTA,summit1g,308
PENTA,roflgator,215
PENTA,DrLupo,126
PENTA,dasMEHDI,1714
PENTA,shroud,205
PENTA,MOONMOON,357
PENTA,Ramee,1026
PENTA,dunkstream,107
PENTA,xQcOW,222
PENTA,UberHaxorNova,968
PENTA,Destiny,133
PENTA,RatedEpicz,1038
PENTA,Mizkif,237
PENTA,zackrawrr,103
PENTA,Nmplol,199
PENTA,Jinnytty,115
PENTA,pokelawls,125
PENTA,Quin69,126
PENTA,Kyle,1096
PENTA,Zombie_Barricades,670
PENTA,CohhCarnage,121
PENTA,TimTheTatman,182
PENTA,Trainwreckstv,170
PENTA,HasanAbi,228
PENTA,ludwig,229
PENTA,sodapoppin,340
PENTA,LIRIK,347
PENTA,Tomato,106
PENTA,MitchJones,136
PENTA,Maya,112
PENTA,NICKMERCS,129
PENTA,Kitboga,115
PENTA,AdmiralBahroo,155
PENTA,Spaceboy,643
PENTA,Shotz,573
PENTA,Yogscast,123
LVNDMARK,Ninja,378
LVNDMARK,loltyler1,419
LVNDMARK,summit1g,4927
LVNDMARK,Dota2RuHub,157
LVNDMARK,roflgator,116
LVNDMARK,DrLupo,2488
LVNDMARK,dasMEHDI,150
LVNDMARK,Amouranth,148
LVNDMARK,Beaulo,124
LVNDMARK,shroud,1382
LVNDMARK,EsfandTV,120
LVNDMARK,MOONMOON,205
LVNDMARK,Ramee,192
LVNDMARK,dunkstream,146
LVNDMARK,sneakylol,131
LVNDMARK,xQcOW,813
LVNDMARK,Destiny,136
LVNDMARK,RatedEpicz,189
LVNDMARK,Mizkif,302
LVNDMARK,daltoosh,113
LVNDMARK,TenZ,106
LVNDMARK,chocoTaco,183
LVNDMARK,nl_Kripp,136
LVNDMARK,Pikabooirl,109
LVNDMARK,zackrawrr,171
LVNDMARK,TSM_ImperialHal,166
LVNDMARK,epicenter_en1,151
LVNDMARK,Tfue,123
LVNDMARK,Thijs,121
LVNDMARK,ibai,131
LVNDMARK,dogdog,115
LVNDMARK,Nmplol,215
LVNDMARK,Sykkuno,162
LVNDMARK,Jinnytty,111
LVNDMARK,pokelawls,144
LVNDMARK,Rubius,109
LVNDMARK,scump,147
LVNDMARK,Quin69,198
LVNDMARK,g2perkz,146
LVNDMARK,fps_shaka,134
LVNDMARK,Zombie_Barricades,121
LVNDMARK,midbeast,116
LVNDMARK,CohhCarnage,255
LVNDMARK,Greekgodx,118
LVNDMARK,TimTheTatman,415
LVNDMARK,Symfuhny,164
LVNDMARK,Nadeshot,135
LVNDMARK,Doublelift,159
LVNDMARK,SypherPK,122
LVNDMARK,Trainwreckstv,331
LVNDMARK,Anthony_Kongphan,136
LVNDMARK,DeuceAce,131
LVNDMARK,HasanAbi,238
LVNDMARK,Clix,127
LVNDMARK,tarik,105
LVNDMARK,Recrent,111
LVNDMARK,LuluLuvely,110
LVNDMARK,Sardoche,110
LVNDMARK,ShivFPS,107
LVNDMARK,ludwig,334
LVNDMARK,dakotaz,130
LVNDMARK,sodapoppin,441
LVNDMARK,RduLIVE,103
LVNDMARK,moistcr1tikal,142
LVNDMARK,LIRIK,780
LVNDMARK,NoWay4u_Sir,134
LVNDMARK,pokimane,185
LVNDMARK,melina,160
LVNDMARK,NiteNightKid,121
LVNDMARK,itsHafu,114
LVNDMARK,Gladd,155
LVNDMARK,JesusAVGN,130
LVNDMARK,MitchJones,218
LVNDMARK,Gorgc,139
LVNDMARK,AdmiralBulldog,119
LVNDMARK,playapex,104
LVNDMARK,Deadlyslob,656
LVNDMARK,masondota2,105
LVNDMARK,Maya,143
LVNDMARK,KarmikKoala,117
LVNDMARK,NICKMERCS,450
LVNDMARK,Faker,116
LVNDMARK,k3soju,114
LVNDMARK,Kitboga,107
LVNDMARK,HusKerrs,116
LVNDMARK,AdmiralBahroo,236
LVNDMARK,bnans,101
LVNDMARK,Smoke,357
LVNDMARK,Castro_1021,158
LVNDMARK,BULLSEYE,181
LVNDMARK,GMHikaru,185
LVNDMARK,Sacriel,217
LVNDMARK,Shotz,169
LVNDMARK,Yogscast,109
LVNDMARK,Jankos,110
LVNDMARK,Rekkles,208
LVNDMARK,ROSHTEIN,247
LVNDMARK,TFBlade,133
Dota2RuHub,Ninja,161
Dota2RuHub,loltyler1,129
Dota2RuHub,summit1g,179
Dota2RuHub,LVNDMARK,157
Dota2RuHub,VooDooSh,990
Dota2RuHub,Amouranth,132
Dota2RuHub,shroud,422
Dota2RuHub,Sjow,179
Dota2RuHub,xQcOW,259
Dota2RuHub,nl_Kripp,276
Dota2RuHub,GunnarDotA2,284
Dota2RuHub,AhriNyan,933
Dota2RuHub,TEBtv3,329
Dota2RuHub,TSM_ImperialHal,119
Dota2RuHub,epicenter_en1,1853
Dota2RuHub,TEBtv,521
Dota2RuHub,mokrivskyi,492
Dota2RuHub,Thijs,308
Dota2RuHub,dogdog,160
Dota2RuHub,ybicanoooobov,3246
Dota2RuHub,Quin69,110
Dota2RuHub,modestal,329
Dota2RuHub,HoneyMad,1391
Dota2RuHub,epicenter_en2,271
Dota2RuHub,Recrent,895
Dota2RuHub,OGADotaPIT,554
Dota2RuHub,sodapoppin,216
Dota2RuHub,BeBePtv,250
Dota2RuHub,Stray228,4340
Dota2RuHub,RduLIVE,429
Dota2RuHub,CSRuHub,835
Dota2RuHub,LIRIK,228
Dota2RuHub,karavay46,313
Dota2RuHub,1mpala,109
Dota2RuHub,melina,115
Dota2RuHub,Dota2ruhub2,5250
Dota2RuHub,buster,2754
Dota2RuHub,AsmodaiTV,137
Dota2RuHub,des0ut,177
Dota2RuHub,JesusAVGN,178
Dota2RuHub,WELOVEGAMES,522
Dota2RuHub,9pasha,2212
Dota2RuHub,MitchJones,107
Dota2RuHub,Gorgc,308
Dota2RuHub,AdmiralBulldog,266
Dota2RuHub,playapex,105
Dota2RuHub,masondota2,277
Dota2RuHub,mihalina_,119
Dota2RuHub,EdenEsports,118
Dota2RuHub,KarmikKoala,1595
Dota2RuHub,Nikobaby_,204
Dota2RuHub,UCCleague,298
Dota2RuHub,GMHikaru,157
Dota2RuHub,BlackUFA,229
Dota2RuHub,icebergdoto,2355
Dota2RuHub,Dota2ruhub3,2646
Dota2RuHub,MerlinChess,618
Dota2RuHub,epic_sh4doweh,3953
Dota2RuHub,dinablin,294
Dota2RuHub,ZLOYn,422
Dota2RuHub,Evelone192,3193
Dota2RuHub,iceiceice,150
Dota2RuHub,Rekkles,105
Dota2RuHub,PCH3LK1N,313
Dota2RuHub,ROSHTEIN,130
Dota2RuHub,Dosia_csgo,320
Dota2RuHub,rxnexus,595
Dota2RuHub,archangel_hs,143
Dota2RuHub,iLame,224
roflgator,Ninja,152
roflgator,loltyler1,390
roflgator,Arcadum,371
roflgator,Vinesauce,153
roflgator,willneff,554
roflgator,summit1g,541
roflgator,PENTA,215
roflgator,LVNDMARK,116
roflgator,DrLupo,118
roflgator,dasMEHDI,174
roflgator,Criken,117
roflgator,Amouranth,128
roflgator,shroud,628
roflgator,EsfandTV,491
roflgator,supertf,132
roflgator,MOONMOON,1504
roflgator,Ramee,211
roflgator,dunkstream,352
roflgator,sneakylol,118
roflgator,xChocoBars,101
roflgator,xQcOW,1966
roflgator,UberHaxorNova,152
roflgator,Destiny,317
roflgator,RatedEpicz,197
roflgator,Mizkif,1537
roflgator,Momo,194
roflgator,nl_Kripp,118
roflgator,Pikabooirl,130
roflgator,zackrawrr,324
roflgator,dogdog,112
roflgator,cdewx,111
roflgator,Nmplol,1232
roflgator,Sykkuno,182
roflgator,Jinnytty,570
roflgator,pokelawls,833
roflgator,Warframe,102
roflgator,Quin69,233
roflgator,Kyle,123
roflgator,CohhCarnage,199
roflgator,Greekgodx,429
roflgator,TimTheTatman,264
roflgator,Doublelift,110
roflgator,notmes,147
roflgator,Trainwreckstv,742
roflgator,HasanAbi,953
roflgator,ludwig,842
roflgator,AriaSaki,121
roflgator,sodapoppin,2605
roflgator,moistcr1tikal,226
roflgator,LIRIK,711
roflgator,Tomato,141
roflgator,PaymoneyWubby,122
roflgator,Scarra,120
roflgator,pokimane,257
roflgator,melina,122
roflgator,AvoidingThePuddle,133
roflgator,itsHafu,130
roflgator,NymN,297
roflgator,QuarterJade,129
roflgator,MitchJones,652
roflgator,Gorgc,107
roflgator,AdmiralBulldog,154
roflgator,Maximilian_DOOD,174
roflgator,robcdee,125
roflgator,Maya,512
roflgator,NICKMERCS,157
roflgator,Kitboga,127
roflgator,AdmiralBahroo,326
roflgator,Ash_on_LoL,101
roflgator,sleepy,115
roflgator,Smoke,107
roflgator,Spaceboy,106
roflgator,39daph,282
roflgator,GMHikaru,185
roflgator,ironmouse,138
roflgator,Fextralife,106
roflgator,Enviosity,110
roflgator,Shotz,135
roflgator,Yogscast,156
roflgator,Rekkles,103
roflgator,fuslie,117
roflgator,limit_maximum,116
DrLupo,Ninja,5034
DrLupo,Xposed,113
DrLupo,yamatonjp,202
DrLupo,loltyler1,682
DrLupo,FaZeBlaze,127
DrLupo,loustreams,112
DrLupo,willneff,115
DrLupo,summit1g,5402
DrLupo,PENTA,126
DrLupo,LVNDMARK,2488
DrLupo,roflgator,118
DrLupo,AdinRoss,202
DrLupo,Gaules,299
DrLupo,dasMEHDI,222
DrLupo,Amouranth,325
DrLupo,Beaulo,118
DrLupo,shroud,2153
DrLupo,Fresh,427
DrLupo,EsfandTV,401
DrLupo,supertf,107
DrLupo,MOONMOON,331
DrLupo,Ramee,258
DrLupo,BruceDropEmOff,225
DrLupo,dunkstream,168
DrLupo,WARDELL,182
DrLupo,sneakylol,176
DrLupo,Aydan,206
DrLupo,xChocoBars,155
DrLupo,Flight23white,122
DrLupo,xQcOW,1636
DrLupo,ChilledChaos,139
DrLupo,ANGRYPUG,123
DrLupo,Chica,223
DrLupo,Destiny,139
DrLupo,RatedEpicz,283
DrLupo,Mizkif,597
DrLupo,daltoosh,189
DrLupo,Momo,162
DrLupo,TenZ,167
DrLupo,Cizzorz,290
DrLupo,chocoTaco,309
DrLupo,Replays,228
DrLupo,nl_Kripp,157
DrLupo,boxbox,204
DrLupo,Pikabooirl,158
DrLupo,Swagg,238
DrLupo,julien,118
DrLupo,zackrawrr,283
DrLupo,ops1x,298
DrLupo,TSM_ImperialHal,217
DrLupo,epicenter_en1,133
DrLupo,Tfue,572
DrLupo,ImDilla,193
DrLupo,Thijs,223
DrLupo,ibai,117
DrLupo,dogdog,230
DrLupo,cdewx,104
DrLupo,Nmplol,414
DrLupo,Sykkuno,1017
DrLupo,Jinnytty,292
DrLupo,Gotaga,200
DrLupo,UnknownxArmy,219
DrLupo,pokelawls,163
DrLupo,Warframe,129
DrLupo,Rubius,257
DrLupo,scump,407
DrLupo,Quin69,413
DrLupo,ONSCREEN,226
DrLupo,Heelmike,172
DrLupo,Towelliee,141
DrLupo,Kyle,235
DrLupo,g2perkz,157
DrLupo,Eray,159
DrLupo,EmadGG,309
DrLupo,BastiGHG,186
DrLupo,TheGrefg,160
DrLupo,itsRyanHiga,130
DrLupo,Zombie_Barricades,121
DrLupo,kyo1984123,133
DrLupo,midbeast,103
DrLupo,peterparkTV,197
DrLupo,auronplay,112
DrLupo,CohhCarnage,877
DrLupo,Greekgodx,266
DrLupo,TimTheTatman,4045
DrLupo,scoped,269
DrLupo,5uppp,163
DrLupo,Symfuhny,1060
DrLupo,GernaderJake,129
DrLupo,Nadeshot,775
DrLupo,Doublelift,204
DrLupo,tommyinnit,297
DrLupo,SypherPK,2042
DrLupo,notmes,103
DrLupo,Trainwreckstv,844
DrLupo,Anthony_Kongphan,365
DrLupo,MarkiLokurasY,204
DrLupo,Shaunz,200
DrLupo,HasanAbi,518
DrLupo,CDNThe3rd,268
DrLupo,Clix,946
DrLupo,BobRoss,109
DrLupo,JohnnyBoi_i,110
DrLupo,Masayoshi,121
DrLupo,jacksepticeye,314
DrLupo,KingGeorge,102
DrLupo,coscu,114
DrLupo,Recrent,206
DrLupo,LuluLuvely,246
DrLupo,TeePee,194
DrLupo,ShivFPS,317
DrLupo,ludwig,947
DrLupo,dakotaz,801
DrLupo,mitr0,115
DrLupo,AriaSaki,328
DrLupo,GothamChess,112
DrLupo,JASONR,144
DrLupo,TinaKitten,177
DrLupo,sodapoppin,1013
DrLupo,RduLIVE,105
DrLupo,moistcr1tikal,203
DrLupo,LIRIK,1214
DrLupo,Nightblue3,194
DrLupo,lestream,223
DrLupo,Atrioc,123
DrLupo,Xiuder_,147
DrLupo,PaymoneyWubby,140
DrLupo,karavay46,102
DrLupo,Marzz_Ow,111
DrLupo,Bugha,358
DrLupo,ilMasseo,195
DrLupo,Scarra,223
DrLupo,pokimane,719
DrLupo,Loeya,577
DrLupo,melina,200
DrLupo,LeBouseuh,191
DrLupo,Shlorox,225
DrLupo,Loserfruit,225
DrLupo,neeko,106
DrLupo,Syndicate,411
DrLupo,Pink_Sparkles,101
DrLupo,NiteNightKid,197
DrLupo,Arab,143
DrLupo,Tubbo,182
DrLupo,itsHafu,539
DrLupo,NateHill,565
DrLupo,Gladd,504
DrLupo,Ponce,212
DrLupo,Tumblurr,157
DrLupo,NymN,121
DrLupo,QuarterJade,347
DrLupo,alanzoka,219
DrLupo,JOEYKAOTYK,121
DrLupo,MitchJones,301
DrLupo,Gorgc,240
DrLupo,playapex,153
DrLupo,Deadlyslob,449
DrLupo,Maximilian_DOOD,298
DrLupo,Rogue,118
DrLupo,robcdee,151
DrLupo,Maya,203
DrLupo,NICKMERCS,4041
DrLupo,LosPollosTV,189
DrLupo,Staryuuki,179
DrLupo,SteveSuptic,132
DrLupo,Faker,206
DrLupo,k3soju,130
DrLupo,Kitboga,322
DrLupo,HusKerrs,235
DrLupo,BotezLive,108
DrLupo,AdmiralBahroo,381
DrLupo,bnans,187
DrLupo,Ash_on_LoL,239
DrLupo,Smoke,233
DrLupo,JeelTV,174
DrLupo,Kaellyn,125
DrLupo,Castro_1021,413
DrLupo,39daph,118
DrLupo,Crowder,197
DrLupo,GMHikaru,246
DrLupo,Tyceno,156
DrLupo,GeorgeNotFound,258
DrLupo,SquishyMuffinz,116
DrLupo,djrayraytaiwan,157
DrLupo,SPYGEA,174
DrLupo,ConnorEatsPants,101
DrLupo,TheRunningManZ,105
DrLupo,Philza,201
DrLupo,Fextralife,119
DrLupo,Sacriel,317
DrLupo,x2Twins,188
DrLupo,ZLOYn,104
DrLupo,Shotz,292
DrLupo,Yogscast,145
DrLupo,Jankos,114
DrLupo,Rekkles,195
DrLupo,ROSHTEIN,148
DrLupo,TFBlade,115
DrLupo,StableRonaldo_,266
DrLupo,fuslie,263
DrLupo,RiceGum,127
DrLupo,mistermv,165
DrLupo,limit_maximum,164
AdinRoss,Ninja,1155
AdinRoss,Xposed,135
AdinRoss,loltyler1,140
AdinRoss,Silky,1496
AdinRoss,FaZeBlaze,270
AdinRoss,summit1g,174
AdinRoss,DrLupo,202
AdinRoss,Beaulo,192
AdinRoss,shroud,220
AdinRoss,Fresh,169
AdinRoss,BigEx,549
AdinRoss,Ramee,141
AdinRoss,BruceDropEmOff,991
AdinRoss,WARDELL,147
AdinRoss,stevewillsendit,182
AdinRoss,Aydan,293
AdinRoss,Flight23white,4641
AdinRoss,xQcOW,1430
AdinRoss,Chica,260
AdinRoss,RatedEpicz,136
AdinRoss,Mizkif,341
AdinRoss,daltoosh,116
AdinRoss,TenZ,109
AdinRoss,Cizzorz,126
AdinRoss,Replays,155
AdinRoss,Swagg,548
AdinRoss,ops1x,841
AdinRoss,BadBoyHalo,121
AdinRoss,TSM_ImperialHal,135
AdinRoss,Tfue,344
AdinRoss,Nmplol,182
AdinRoss,Sykkuno,515
AdinRoss,UnknownxArmy,546
AdinRoss,scump,395
AdinRoss,Heelmike,210
AdinRoss,EmadGG,236
AdinRoss,bronny,3520
AdinRoss,Zombie_Barricades,112
AdinRoss,Greekgodx,137
AdinRoss,TimTheTatman,506
AdinRoss,scoped,671
AdinRoss,Symfuhny,606
AdinRoss,Nadeshot,238
AdinRoss,tommyinnit,273
AdinRoss,SypherPK,561
AdinRoss,Trainwreckstv,681
AdinRoss,GD_booya,161
AdinRoss,HasanAbi,143
AdinRoss,Clix,5063
AdinRoss,KingGeorge,105
AdinRoss,ludwig,454
AdinRoss,ItsJSTN,123
AdinRoss,dakotaz,327
AdinRoss,mitr0,108
AdinRoss,Dashy,111
AdinRoss,TinaKitten,116
AdinRoss,sodapoppin,104
AdinRoss,moistcr1tikal,110
AdinRoss,Marzz_Ow,146
AdinRoss,Bugha,367
AdinRoss,pokimane,261
AdinRoss,MuTeX,225
AdinRoss,neeko,104
AdinRoss,Syndicate,149
AdinRoss,Arab,252
AdinRoss,itsHafu,132
AdinRoss,NateHill,128
AdinRoss,SnaggyMo,3742
AdinRoss,Maya,104
AdinRoss,NICKMERCS,2248
AdinRoss,LosPollosTV,2094
AdinRoss,jordy2d,117
AdinRoss,HusKerrs,115
AdinRoss,Im_Dontai,614
AdinRoss,Castro_1021,481
AdinRoss,Tyceno,886
AdinRoss,GeorgeNotFound,259
AdinRoss,wavyjacob,190
AdinRoss,nelkboys,791
AdinRoss,x2Twins,146
AdinRoss,Shotz,112
AdinRoss,StableRonaldo_,6265
AdinRoss,fuslie,141
AdinRoss,RiceGum,1533
Gaules,Ninja,347
Gaules,tinowns,358
Gaules,yamatonjp,230
Gaules,loltyler1,289
Gaules,summit1g,337
Gaules,DrLupo,299
Gaules,loud_thurzin,638
Gaules,JonVlogs,542
Gaules,Amouranth,309
Gaules,shroud,437
Gaules,Fresh,205
Gaules,EsfandTV,213
Gaules,BruceDropEmOff,233
Gaules,xQcOW,417
Gaules,Felps,213
Gaules,casimito,1084
Gaules,Cizzorz,171
Gaules,chocoTaco,242
Gaules,loud_bak,959
Gaules,boxbox,199
Gaules,fer,1424
Gaules,TSM_ImperialHal,124
Gaules,Baiano,664
Gaules,epicenter_en1,132
Gaules,Tfue,243
Gaules,pulgaboy,108
Gaules,Thijs,239
Gaules,ibai,103
Gaules,dogdog,205
Gaules,Sykkuno,253
Gaules,Jinnytty,202
Gaules,Gotaga,186
Gaules,takeshi,150
Gaules,Rubius,245
Gaules,Quin69,258
Gaules,ONSCREEN,219
Gaules,Heelmike,123
Gaules,PeuzadaTV,103
Gaules,Kyle,197
Gaules,Eray,173
Gaules,mount,253
Gaules,BastiGHG,184
Gaules,TheGrefg,148
Gaules,kyo1984123,163
Gaules,peterparkTV,126
Gaules,Greekgodx,218
Gaules,TimTheTatman,116
Gaules,Symfuhny,274
Gaules,cidcidoso,501
Gaules,SypherPK,291
Gaules,Trainwreckstv,538
Gaules,MarkiLokurasY,228
Gaules,Shaunz,232
Gaules,gafallen,3063
Gaules,HasanAbi,103
Gaules,CDNThe3rd,132
Gaules,MmarianaAlpha,128
Gaules,Clix,152
Gaules,JohnnyBoi_i,103
Gaules,tarik,105
Gaules,jacksepticeye,112
Gaules,blxckoutz,220
Gaules,coscu,120
Gaules,Recrent,246
Gaules,Mylonzete,150
Gaules,ShivFPS,228
Gaules,ludwig,105
Gaules,dakotaz,175
Gaules,AriaSaki,364
Gaules,TinaKitten,105
Gaules,sodapoppin,322
Gaules,fnxLNTC,2012
Gaules,LIRIK,264
Gaules,Nightblue3,162
Gaules,lestream,264
Gaules,Xiuder_,184
Gaules,Gabi,318
Gaules,karavay46,129
Gaules,loud_babi,160
Gaules,Bugha,111
Gaules,ilMasseo,201
Gaules,Scarra,177
Gaules,pokimane,231
Gaules,Loeya,257
Gaules,melina,110
Gaules,LeBouseuh,196
Gaules,deercheerup,5036
Gaules,Shlorox,233
Gaules,Loserfruit,212
