Source, Target, Weights
Ash_on_LoL,Atrioc,969
Ash_on_LoL,pokimane,892
Ash_on_LoL,Ottomated,2150
Ash_on_LoL,itsHafu,834
Ash_on_LoL,QuarterJade,1658
Ash_on_LoL,sleepy,542
Ash_on_LoL,AriaSaki,3873
Ash_on_LoL,fuslie,1832
Ash_on_LoL,Sykkuno,4074
Ash_on_LoL,Trainwreckstv,793
Ash_on_LoL,ludwig,5321
Ash_on_LoL,itsRyanHiga,1418
Ash_on_LoL,bnans,1323
Ash_on_LoL,peterparkTV,1137
KarmikKoala,VooDooSh,797
KarmikKoala,Dota2RuHub,1583
KarmikKoala,HoneyMad,1874
KarmikKoala,WELOVEGAMES,541
Perxitaa,Reborn_Live,2327
Perxitaa,auronplay,3572
Perxitaa,ibai,1875
Perxitaa,xXxTheFocuSxXx,1143
Perxitaa,Rubius,1927
NoWay4u_Sir,loltyler1,540
NoWay4u_Sir,g2perkz,1041
NoWay4u_Sir,Rekkles,1409
NoWay4u_Sir,Trymacs,622
NoWay4u_Sir,Vlesk,579
NoWay4u_Sir,maxim,952
NoWay4u_Sir,Broeki1,2096
alexandresantoscomedy90,Move_Mind,547
alexandresantoscomedy90,Tiagovski555YT,1640
5uppp,xQcOW,543
5uppp,GeorgeNotFound,1475
5uppp,TinaKitten,603
5uppp,tommyinnit,2141
5uppp,BadBoyHalo,652
5uppp,pokimane,953
5uppp,itsHafu,3748
5uppp,SteveSuptic,1590
5uppp,Philza,1114
5uppp,Nihachu,579
5uppp,dakotaz,1983
5uppp,awesamdude,552
5uppp,Tubbo,2302
5uppp,AriaSaki,564
5uppp,fuslie,679
5uppp,Sykkuno,2886
5uppp,Trainwreckstv,2755
5uppp,jacksepticeye,713
5uppp,ludwig,1648
5uppp,peterparkTV,2606
ElmiilloR,g2perkz,677
ElmiilloR,Rekkles,1506
ElmiilloR,alexelcapo,2222
ElmiilloR,LVPes,2292
ElmiilloR,auronplay,892
ElmiilloR,ibai,10297
ElmiilloR,ReventXz,2789
ElmiilloR,knekro,2363
ElmiilloR,Th3Antonio,2453
ElmiilloR,coscu,618
ElmiilloR,TheGrefg,578
ElmiilloR,IamCristinini,673
ElmiilloR,IlloJuan,1242
ElmiilloR,G4G_REVENANT,587
ElmiilloR,Werlyb,1682
ElmiilloR,Rubius,2471
Baiano,tinowns,1742
Baiano,Gaules,660
Baiano,Rakin,574
Baiano,jean_mago,1588
Baiano,aXtLOL,1022
Baiano,alanzoka,1129
FaZeBlaze,Swagg,588
FaZeBlaze,Symfuhny,523
FaZeBlaze,NICKMERCS,1135
FaZeBlaze,jordy2d,1333
archangel_hs,Evelone192,1186
archangel_hs,buster,1138
Otzdarva,Bronx,568
epicenter_en2,Gorgc,626
epicenter_en2,epicenter_en1,5636
epicenter_en2,OGADotaPIT,823
WELOVEGAMES,Dota2RuHub,517
WELOVEGAMES,HoneyMad,636
WELOVEGAMES,BlackUFA,536
WELOVEGAMES,KarmikKoala,541
CyberRulzTv,Eray,1005
CyberRulzTv,Elraenn,1057
CyberRulzTv,wtcN,744
iLame,Recrent,679
JohnnyBoi_i,SquishyMuffinz,707
JohnnyBoi_i,ItsJSTN,523
wtcN,Zeitnotlol,588
wtcN,Eray,2702
wtcN,Jahrein,2630
wtcN,PurpleBixi,1369
wtcN,FabulousN,842
wtcN,Toqtir,651
wtcN,w0xic,812
wtcN,annadeniz,1125
wtcN,Chips,668
wtcN,XANTAREScN,696
wtcN,Gokhan_Oner,961
wtcN,Elraenn,4429
wtcN,CyberRulzTv,744
Staiy,ELoTRiX,536
NOBRU,loud_thurzin,1244
NOBRU,Gaules,541
NOBRU,loud_bak,3417
Northernlion,willneff,796
Northernlion,GothamChess,2172
Northernlion,HasanAbi,1350
Northernlion,GMHikaru,955
sujagg,MarkiLokurasY,535
sujagg,ibai,575
x2Twins,Clix,775
x2Twins,Fresh,789
OGADotaPIT,Dota2RuHub,554
OGADotaPIT,epicenter_en1,3180
OGADotaPIT,epicenter_en2,823
alanzoka,tinowns,799
alanzoka,casimito,572
alanzoka,Felps,1548
alanzoka,xQcOW,503
alanzoka,Gaules,1939
alanzoka,loud_bak,632
alanzoka,gafallen,1331
alanzoka,PatoPapao,926
alanzoka,cidcidoso,929
alanzoka,mount,865
alanzoka,RatoBorrachudo,1241
alanzoka,ziGueira,923
alanzoka,Rakin,1641
alanzoka,Gabi,1650
alanzoka,lucascharmoso,897
alanzoka,calango,559
alanzoka,fnxLNTC,647
alanzoka,jean_mago,718
alanzoka,FlowPodcast,748
alanzoka,deercheerup,1044
alanzoka,tioorochitwitch,1224
alanzoka,aXtLOL,1163
alanzoka,Baiano,1129
TheMasterRodrigo,DuendePablo,522
TheMasterRodrigo,goncho,1073
TheMasterRodrigo,facubanzas,564
TheMasterRodrigo,ibai,665
TheMasterRodrigo,coscu,1452
TheMasterRodrigo,Brunenger,755
Lunawae,Elraenn,6633
jordy2d,FaZeBlaze,1333
des0ut,Evelone192,2696
des0ut,buster,2285
des0ut,AhriNyan,1355
des0ut,mokrivskyi,890
des0ut,karavay46,533
KarasMai,loltyler1,1137
KarasMai,g2perkz,541
KarasMai,Rekkles,553
Rumathra,rewinside,757
Rumathra,Trymacs,4653
Rumathra,GTimeTV,927
Genburten,TSM_ImperialHal,2125
Sanchovies,loltyler1,663
Sanchovies,midbeast,630
Everyeyeit,DarioMocciaTwitch,1385
bnans,Natsumiii,515
bnans,xChocoBars,512
bnans,shroud,503
bnans,TinaKitten,639
bnans,QuarterJade,635
bnans,AriaSaki,1291
bnans,fuslie,732
bnans,Sykkuno,886
bnans,ludwig,1667
bnans,Sacriel,716
bnans,Ash_on_LoL,1323
Xiuder_,POW3Rtv,997
PointCrow,Mizkif,760
PointCrow,ludwig,1669
CSRuHub,Dota2RuHub,829
FolagorLives,auronplay,562
FolagorLives,ibai,1283
FolagorLives,TheGrefg,564
FolagorLives,Rubius,1892
RobertoCein,elded,2442
RobertoCein,GradyWhite_,579
RobertoCein,Rubius,975
peterparkTV,Natsumiii,551
peterparkTV,Mizkif,578
peterparkTV,xQcOW,506
peterparkTV,xChocoBars,948
peterparkTV,TinaKitten,2387
peterparkTV,Atrioc,715
peterparkTV,pokimane,1744
peterparkTV,itsHafu,2526
peterparkTV,SteveSuptic,1227
peterparkTV,QuarterJade,1846
peterparkTV,dakotaz,1455
peterparkTV,AriaSaki,2582
peterparkTV,fuslie,2667
peterparkTV,Sykkuno,4511
peterparkTV,Trainwreckstv,1865
peterparkTV,jacksepticeye,809
peterparkTV,ludwig,4304
peterparkTV,itsRyanHiga,1007
peterparkTV,Ash_on_LoL,1137
peterparkTV,5uppp,2606
peterparkTV,Masayoshi,1205
karavay46,Evelone192,6080
karavay46,buster,6223
karavay46,PCH3LK1N,1150
karavay46,ZLOYn,1109
karavay46,AhriNyan,1823
karavay46,mokrivskyi,2509
karavay46,dinablin,767
karavay46,des0ut,533
averagejoewo,NICKMERCS,555
averagejoewo,HusKerrs,866
Masayoshi,xChocoBars,1023
Masayoshi,TinaKitten,1775
Masayoshi,pokimane,602
Masayoshi,QuarterJade,2046
Masayoshi,AriaSaki,807
Masayoshi,fuslie,1798
Masayoshi,Sykkuno,1862
Masayoshi,jacksepticeye,764
Masayoshi,ludwig,1505
Masayoshi,itsRyanHiga,508
Masayoshi,peterparkTV,1205
midbeast,xQcOW,619
midbeast,loltyler1,1546
midbeast,g2perkz,1268
midbeast,Rekkles,900
midbeast,TFBlade,654
midbeast,Jankos,745
midbeast,Doublelift,520
midbeast,Sanchovies,630
PaymoneyWubby,dunkstream,578
PaymoneyWubby,Mizkif,962
PaymoneyWubby,xQcOW,691
PaymoneyWubby,moistcr1tikal,1047
PaymoneyWubby,HasanAbi,549
PaymoneyWubby,ludwig,1598
bronny,SnaggyMo,615
bronny,Clix,613
bronny,AdinRoss,3462
bronny,NICKMERCS,508
bronny,StableRonaldo_,785
RebeuDeter,Sardoche,896
RebeuDeter,JLTomy,1516
RebeuDeter,Gotaga,589
NateHill,Ninja,1307
NateHill,DrLupo,564
NateHill,Clix,551
NateHill,SypherPK,1232
NateHill,NICKMERCS,1682
TEBtv3,TEBtv,783
Alderiate,Sardoche,1496
Alderiate,mistermv,657
Alderiate,Shaunz,686
Alderiate,Ponce,678
Alderiate,Solary,2071
Alderiate,AntoineDanielLive,557
Alderiate,lestream,765
GunnarDotA2,Gorgc,837
GunnarDotA2,epicenter_en1,1093
GunnarDotA2,masondota2,1257
Rubius,elded,5582
Rubius,Staryuuki,1879
Rubius,LITkillah,1004
Rubius,DuendePablo,940
Rubius,xQcOW,1783
Rubius,Ninja,1065
Rubius,Jelty,1173
Rubius,Clix,564
Rubius,MYM_ALKAPONE,1134
Rubius,loltyler1,561
Rubius,goncho,1325
Rubius,Rekkles,760
Rubius,x6FlipiN,584
Rubius,alexelcapo,1414
Rubius,aroyitt,3211
Rubius,natalan,1881
Rubius,LVPes,611
Rubius,Reborn_Live,3178
Rubius,MarkiLokurasY,1230
Rubius,MenosTrece,668
Rubius,auronplay,18996
Rubius,ibai,19347
Rubius,GradyWhite_,617
Rubius,ReventXz,1520
Rubius,Alexby11,4350
Rubius,SrElemao,1628
Rubius,knekro,1845
Rubius,Th3Antonio,1162
Rubius,coscu,1941
Rubius,TheGrefg,9698
Rubius,IamCristinini,3190
Rubius,Vicens,1777
Rubius,Bugha,555
Rubius,IlloJuan,1604
Rubius,Brunenger,772
Rubius,G4G_REVENANT,602
Rubius,DylanteroLIVE,581
Rubius,Perxitaa,1927
Rubius,ElmiilloR,2471
Rubius,FolagorLives,1892
Rubius,RobertoCein,975
